text,label
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://verify-4538.site এ যাচাই করুন। সহায়তা নম্বর 9895263633",LIKELY_SCAM
आपका ₹84425 का बिजली बिल 28/03/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
আপনার ₹30528 টাকার বিদ্যুৎ বিল 21/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://update-1482.site open kare.",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://kyc-5675.xyz மூலம் சரிபார்க்கவும். உதவி: 9596992807",LIKELY_SCAM
आपका ₹67250 का बिजली बिल 24/08/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
আপনার ₹72346 টাকার বিদ্যুৎ বিল 22/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Customer care tried to reach you regarding your account. Please call back 9864086824.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-7475.site open kare.",LIKELY_SCAM
আপনার ₹42819 টাকার বিদ্যুৎ বিল 24/08/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9563180849.,SUSPICIOUS
आपका ₹81007 का बिजली बिल 23/01/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
உங்கள் ₹19564 மின்சார கட்டணம் 12/04/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Limited time update required to continue services. Click http://verify-3279.click.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 15/03/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://login-9250.click पर सत्यापन करें। सहायता: 9310026896",LIKELY_SCAM
உங்கள் ₹17145 மின்சார கட்டணம் 25/02/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://update-0838.live এ যাচাই করুন। সহায়তা নম্বর 9032129921",LIKELY_SCAM
உங்கள் ₹66225 மின்சார கட்டணம் 19/05/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://verify-5661.click এ যাচাই করুন। সহায়তা নম্বর 9141182228",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://kyc-1176.live.,SUSPICIOUS
Your electricity bill of ₹43668 has been paid successfully on 24/03/2026. Transaction ID 65419498.,SAFE
आपका ₹44970 का बिजली बिल 28/01/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
আপনার ₹70554 টাকার বিদ্যুৎ বিল 28/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Limited time update required to continue services. Click http://login-5670.site.,SUSPICIOUS
Limited time update required to continue services. Click http://refund-9149.online.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-6902.live এ যাচাই করুন। সহায়তা নম্বর 9640885624",LIKELY_SCAM
আপনার ₹38339 টাকার বিদ্যুৎ বিল 11/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://kyc-3973.online.,SUSPICIOUS
